date,product_id,category,brand,region,channel,season,base_price,current_price,price_change_pct,discount_pct,promotion_type,units_sold,revenue,inventory_level,stockout_flag,demand_index,unit_cost,competitor_price
2026-03-23,P1089,Apparel,Puma,US,web,Spring,18.75,18.75,0.0,0,None,7,131.25,312,0,102.94,8.54,18.14
2026-03-24,P1089,Apparel,Puma,US,app,Spring,18.75,15.94,-14.99,15,Percentage Discount,8,127.52,335,0,117.65,7.82,19.33
2026-03-25,P1089,Apparel,Puma,US,mobile,Spring,18.75,18.75,0.0,0,None,9,168.75,423,0,132.35,10.07,21.49
2026-03-26,P1089,Apparel,Puma,US,app,Spring,18.75,15.0,-20.0,20,Percentage Discount,11,165.0,273,0,161.76,12.04,19.83
2026-03-27,P1089,Apparel,Puma,US,app,Spring,18.75,18.75,0.0,0,None,6,112.5,296,0,88.24,9.82,19.47
2026-03-28,P1089,Apparel,Puma,US,app,Spring,18.75,18.75,0.0,0,None,10,187.5,158,0,147.06,11.51,20.44
2026-03-29,P1089,Apparel,Puma,US,app,Spring,18.75,18.75,0.0,0,None,5,93.75,170,0,73.53,10.21,19.81
2026-03-30,P1089,Apparel,Puma,US,app,Spring,18.75,18.75,0.0,0,None,8,150.0,338,0,117.65,7.88,20.10
2026-03-31,P1089,Apparel,Puma,US,web,Spring,18.75,12.19,-34.99,35,Buy One Get One,7,85.33,172,0,102.94,9.52,19.97
2026-01-01,P1090,Apparel,Nike,IN,app,Winter,447.59,447.59,0.0,0,None,19,8504.21,244,0,107.34,214.59,463.72
2026-01-02,P1090,Apparel,Nike,IN,web,Winter,447.59,223.79,-50.0,50,Clearance,38,8504.02,346,0,214.69,306.55,476.61
2026-01-03,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,15,6713.85,114,0,84.75,255.38,444.65
2026-01-04,P1090,Apparel,Nike,IN,web,Winter,447.59,402.83,-10.0,10,Percentage Discount,27,10876.41,199,0,152.54,227.58,487.17
2026-01-05,P1090,Apparel,Nike,IN,mobile,Winter,447.59,290.93,-35.0,35,Buy One Get One,35,10182.55,72,0,197.74,216.72,485.07
2026-01-06,P1090,Apparel,Nike,IN,app,Winter,447.59,447.59,0.0,0,None,18,8056.62,225,0,101.69,200.23,448.15
2026-01-07,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,22,9846.98,288,0,124.29,231.12,430.16
2026-01-08,P1090,Apparel,Nike,IN,web,Winter,447.59,447.59,0.0,0,None,13,5818.67,338,0,73.45,210.64,438.77
2026-01-09,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,24,10742.16,79,0,135.59,311.15,487.24
2026-01-10,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,21,9399.39,195,0,118.64,245.92,460.08
2026-01-11,P1090,Apparel,Nike,IN,web,Winter,447.59,447.59,0.0,0,None,21,9399.39,252,0,118.64,193.63,473.24
2026-01-12,P1090,Apparel,Nike,IN,app,Winter,447.59,358.07,-20.0,20,Flash Sale,26,9309.82,210,0,146.89,283.76,435.15
2026-01-13,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,19,8504.21,189,0,107.34,251.08,461.81
2026-01-14,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,16,7161.44,409,0,90.4,231.87,444.14
2026-01-15,P1090,Apparel,Nike,IN,web,Winter,447.59,447.59,0.0,0,None,21,9399.39,279,0,118.64,256.96,427.13
2026-01-16,P1090,Apparel,Nike,IN,app,Winter,447.59,447.59,0.0,0,None,25,11189.75,171,0,141.24,211.02,457.82
2026-01-17,P1090,Apparel,Nike,IN,app,Winter,447.59,268.55,-40.0,40,Flash Sale,35,9399.25,263,0,197.74,242.49,448.88
2026-01-18,P1090,Apparel,Nike,IN,web,Winter,447.59,447.59,0.0,0,None,19,8504.21,184,0,107.34,233.14,443.46
2026-01-19,P1090,Apparel,Nike,IN,web,Winter,447.59,447.59,0.0,0,None,15,6713.85,275,0,84.75,252.99,467.80
2026-01-20,P1090,Apparel,Nike,IN,web,Winter,447.59,335.69,-25.0,25,Percentage Discount,21,7049.49,160,0,118.64,198.83,460.73
2026-01-21,P1090,Apparel,Nike,IN,web,Winter,447.59,447.59,0.0,0,None,14,6266.26,377,0,79.1,272.98,454.11
2026-01-22,P1090,Apparel,Nike,IN,web,Winter,447.59,447.59,0.0,0,None,22,9846.98,186,0,124.29,180.55,437.73
2026-01-23,P1090,Apparel,Nike,IN,mobile,Winter,447.59,402.83,-10.0,10,Percentage Discount,22,8862.26,372,0,124.29,303.75,488.49
2026-01-24,P1090,Apparel,Nike,IN,app,Winter,447.59,447.59,0.0,0,None,15,6713.85,374,0,84.75,292.30,470.70
2026-01-25,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,17,7609.03,222,0,96.05,274.65,456.98
2026-01-26,P1090,Apparel,Nike,IN,mobile,Winter,447.59,290.93,-35.0,35,Buy One Get One,37,10764.41,367,0,209.04,283.07,496.12
2026-01-27,P1090,Apparel,Nike,IN,app,Winter,447.59,268.55,-40.0,40,Clearance,41,11010.55,408,0,231.64,182.66,480.88
2026-01-28,P1090,Apparel,Nike,IN,app,Winter,447.59,402.83,-10.0,10,Percentage Discount,31,12487.73,242,0,175.14,258.10,470.95
2026-01-29,P1090,Apparel,Nike,IN,app,Winter,447.59,290.93,-35.0,35,Buy One Get One,30,8727.9,238,0,169.49,237.27,486.69
2026-01-30,P1090,Apparel,Nike,IN,app,Winter,447.59,447.59,0.0,0,None,25,11189.75,238,0,141.24,273.03,439.63
2026-01-31,P1090,Apparel,Nike,IN,web,Winter,447.59,447.59,0.0,0,None,28,12532.52,133,0,158.19,272.66,449.18
2026-02-01,P1090,Apparel,Nike,IN,mobile,Winter,447.59,313.31,-30.0,30,Clearance,30,9399.3,196,0,169.49,286.11,513.74
2026-02-02,P1090,Apparel,Nike,IN,web,Winter,447.59,447.59,0.0,0,None,24,10742.16,356,0,135.59,271.70,508.44
2026-02-03,P1090,Apparel,Nike,IN,mobile,Winter,447.59,313.31,-30.0,30,Clearance,30,9399.3,378,0,169.49,187.74,449.14
2026-02-04,P1090,Apparel,Nike,IN,web,Winter,447.59,447.59,0.0,0,None,22,9846.98,164,0,124.29,182.89,470.26
2026-02-05,P1090,Apparel,Nike,IN,app,Winter,447.59,447.59,0.0,0,None,17,7609.03,415,0,96.05,241.77,445.22
2026-02-06,P1090,Apparel,Nike,IN,web,Winter,447.59,447.59,0.0,0,None,20,8951.8,239,0,112.99,275.83,468.88
2026-02-07,P1090,Apparel,Nike,IN,app,Winter,447.59,290.93,-35.0,35,Buy One Get One,43,12509.99,340,0,242.94,215.72,500.08
2026-02-08,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,14,6266.26,182,0,79.1,306.78,454.00
2026-02-09,P1090,Apparel,Nike,IN,web,Winter,447.59,313.31,-30.0,30,Flash Sale,25,7832.75,287,0,141.24,312.16,500.48
2026-02-10,P1090,Apparel,Nike,IN,web,Winter,447.59,447.59,0.0,0,None,8,3580.72,239,0,45.2,262.10,460.28
2026-02-11,P1090,Apparel,Nike,IN,mobile,Winter,447.59,425.21,-5.0,5,Member Offer,22,9354.62,283,0,124.29,275.15,468.83
2026-02-12,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,18,8056.62,340,0,101.69,275.93,476.58
2026-02-13,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,21,9399.39,233,0,118.64,264.44,466.08
2026-02-14,P1090,Apparel,Nike,IN,app,Winter,447.59,447.59,0.0,0,None,24,10742.16,309,0,135.59,199.11,437.87
2026-02-15,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,22,9846.98,281,0,124.29,236.68,503.11
2026-02-16,P1090,Apparel,Nike,IN,web,Winter,447.59,447.59,0.0,0,None,23,10294.57,342,0,129.94,229.91,485.63
2026-02-17,P1090,Apparel,Nike,IN,mobile,Winter,447.59,402.83,-10.0,10,Member Offer,24,9667.92,140,0,135.59,280.58,454.19
2026-02-18,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,12,5371.08,272,0,67.8,211.53,510.23
2026-02-19,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,25,11189.75,146,0,141.24,180.44,469.68
2026-02-20,P1090,Apparel,Nike,IN,mobile,Winter,447.59,380.45,-15.0,15,Percentage Discount,25,9511.25,274,0,141.24,197.27,494.60
2026-02-21,P1090,Apparel,Nike,IN,app,Winter,447.59,447.59,0.0,0,None,21,9399.39,182,0,118.64,278.69,501.84
2026-02-22,P1090,Apparel,Nike,IN,web,Winter,447.59,335.69,-25.0,25,Percentage Discount,30,10070.7,251,0,169.49,242.99,462.76
2026-02-23,P1090,Apparel,Nike,IN,app,Winter,447.59,425.21,-5.0,5,Member Offer,11,4677.31,328,0,62.15,296.28,513.81
2026-02-24,P1090,Apparel,Nike,IN,app,Winter,447.59,335.69,-25.0,25,Percentage Discount,30,10070.7,304,0,169.49,242.20,505.14
2026-02-25,P1090,Apparel,Nike,IN,web,Winter,447.59,313.31,-30.0,30,Flash Sale,30,9399.3,173,0,169.49,237.70,475.61
2026-02-26,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,20,8951.8,365,0,112.99,294.03,487.15
2026-02-27,P1090,Apparel,Nike,IN,mobile,Winter,447.59,335.69,-25.0,25,Percentage Discount,28,9399.32,327,0,158.19,299.50,434.90
2026-02-28,P1090,Apparel,Nike,IN,mobile,Winter,447.59,447.59,0.0,0,None,20,8951.8,153,0,112.99,227.15,503.17
2026-03-01,P1090,Apparel,Nike,IN,app,Spring,447.59,335.69,-25.0,25,Percentage Discount,32,10742.08,269,0,180.79,229.70,478.41
2026-03-02,P1090,Apparel,Nike,IN,web,Spring,447.59,447.59,0.0,0,None,17,7609.03,237,0,96.05,180.35,508.52
2026-03-03,P1090,Apparel,Nike,IN,web,Spring,447.59,447.59,0.0,0,None,15,6713.85,242,0,84.75,248.29,503.34
2026-03-04,P1090,Apparel,Nike,IN,web,Spring,447.59,447.59,0.0,0,None,18,8056.62,180,0,101.69,199.84,510.84
2026-03-05,P1090,Apparel,Nike,IN,app,Spring,447.59,380.45,-15.0,15,Percentage Discount,28,10652.6,341,0,158.19,184.07,455.83
2026-03-06,P1090,Apparel,Nike,IN,app,Spring,447.59,380.45,-15.0,15,Percentage Discount,25,9511.25,304,0,141.24,179.89,427.48
2026-03-07,P1090,Apparel,Nike,IN,app,Spring,447.59,313.31,-30.0,30,Percentage Discount,33,10339.23,247,0,186.44,261.20,494.17
2026-03-08,P1090,Apparel,Nike,IN,app,Spring,447.59,402.83,-10.0,10,Percentage Discount,21,8459.43,321,0,118.64,261.99,432.45
2026-03-09,P1090,Apparel,Nike,IN,web,Spring,447.59,447.59,0.0,0,None,20,8951.8,355,0,112.99,225.76,472.63
2026-03-10,P1090,Apparel,Nike,IN,mobile,Spring,447.59,447.59,0.0,0,None,21,9399.39,384,0,118.64,303.56,508.28
2026-03-11,P1090,Apparel,Nike,IN,web,Spring,447.59,447.59,0.0,0,None,16,7161.44,252,0,90.4,208.45,477.62
2026-03-12,P1090,Apparel,Nike,IN,app,Spring,447.59,335.69,-25.0,25,Percentage Discount,31,10406.39,185,0,175.14,267.89,502.64
2026-03-13,P1090,Apparel,Nike,IN,app,Spring,447.59,358.07,-20.0,20,Percentage Discount,35,12532.45,361,0,197.74,295.40,448.14
2026-03-14,P1090,Apparel,Nike,IN,app,Spring,447.59,313.31,-30.0,30,Percentage Discount,32,10025.92,65,0,180.79,226.83,464.25
2026-03-15,P1090,Apparel,Nike,IN,mobile,Spring,447.59,447.59,0.0,0,None,18,8056.62,273,0,101.69,203.57,441.46
2026-03-16,P1090,Apparel,Nike,IN,web,Spring,447.59,313.31,-30.0,30,Flash Sale,31,9712.61,224,0,175.14,191.92,491.73
2026-03-17,P1090,Apparel,Nike,IN,mobile,Spring,447.59,447.59,0.0,0,None,15,6713.85,300,0,84.75,251.02,480.27
2026-03-18,P1090,Apparel,Nike,IN,mobile,Spring,447.59,290.93,-35.0,35,Buy One Get One,33,9600.69,129,0,186.44,216.59,432.72
2026-03-19,P1090,Apparel,Nike,IN,web,Spring,447.59,447.59,0.0,0,None,18,8056.62,288,0,101.69,262.54,494.46
2026-03-20,P1090,Apparel,Nike,IN,web,Spring,447.59,447.59,0.0,0,None,19,8504.21,215,0,107.34,256.19,483.93
2026-03-21,P1090,Apparel,Nike,IN,web,Spring,447.59,447.59,0.0,0,None,21,9399.39,268,0,118.64,301.22,461.20
2026-03-22,P1090,Apparel,Nike,IN,app,Spring,447.59,447.59,0.0,0,None,18,8056.62,234,0,101.69,259.56,443.88
2026-03-23,P1090,Apparel,Nike,IN,mobile,Spring,447.59,335.69,-25.0,25,Percentage Discount,27,9063.63,294,0,152.54,185.99,474.59
2026-03-24,P1090,Apparel,Nike,IN,mobile,Spring,447.59,447.59,0.0,0,None,16,7161.44,339,0,90.4,221.58,477.47
2026-03-25,P1090,Apparel,Nike,IN,app,Spring,447.59,358.07,-20.0,20,Percentage Discount,22,7877.54,350,0,124.29,257.89,428.93
2026-03-26,P1090,Apparel,Nike,IN,app,Spring,447.59,447.59,0.0,0,None,18,8056.62,232,0,101.69,180.82,491.28
2026-03-27,P1090,Apparel,Nike,IN,web,Spring,447.59,447.59,0.0,0,None,22,9846.98,291,0,124.29,269.51,464.18
2026-03-28,P1090,Apparel,Nike,IN,mobile,Spring,447.59,447.59,0.0,0,None,18,8056.62,364,0,101.69,228.63,431.04
2026-03-29,P1090,Apparel,Nike,IN,web,Spring,447.59,447.59,0.0,0,None,22,9846.98,321,0,124.29,291.76,498.81
2026-03-30,P1090,Apparel,Nike,IN,app,Spring,447.59,447.59,0.0,0,None,12,5371.08,286,0,67.8,207.06,506.09
2026-03-31,P1090,Apparel,Nike,IN,mobile,Spring,447.59,380.45,-15.0,15,Member Offer,19,7228.55,187,0,107.34,266.42,430.91
2026-01-01,P1090,Apparel,Nike,DE,app,Winter,447.59,447.59,0.0,0,None,19,8504.21,212,0,107.34,197.86,501.44
2026-01-02,P1090,Apparel,Nike,DE,app,Winter,447.59,335.69,-25.0,25,Percentage Discount,44,14770.36,172,0,248.59,218.15,488.31
2026-01-03,P1090,Apparel,Nike,DE,mobile,Winter,447.59,447.59,0.0,0,None,20,8951.8,216,0,112.99,246.51,435.33
2026-01-04,P1090,Apparel,Nike,DE,mobile,Winter,447.59,447.59,0.0,0,None,17,7609.03,464,0,96.05,239.91,442.29
2026-01-05,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,10,4475.9,228,0,56.5,182.38,458.85
2026-01-06,P1090,Apparel,Nike,DE,web,Winter,447.59,380.45,-15.0,15,Percentage Discount,18,6848.1,303,0,101.69,285.76,445.73
2026-01-07,P1090,Apparel,Nike,DE,app,Winter,447.59,447.59,0.0,0,None,16,7161.44,213,0,90.4,250.25,431.41
2026-01-08,P1090,Apparel,Nike,DE,mobile,Winter,447.59,268.55,-40.0,40,Clearance,31,8325.05,200,0,175.14,221.19,474.02
2026-01-09,P1090,Apparel,Nike,DE,app,Winter,447.59,313.31,-30.0,30,Clearance,33,10339.23,173,0,186.44,298.43,497.30
2026-01-10,P1090,Apparel,Nike,DE,mobile,Winter,447.59,447.59,0.0,0,None,21,9399.39,127,0,118.64,257.32,493.04
2026-01-11,P1090,Apparel,Nike,DE,mobile,Winter,447.59,447.59,0.0,0,None,11,4923.49,275,0,62.15,298.38,460.71
2026-01-12,P1090,Apparel,Nike,DE,mobile,Winter,447.59,447.59,0.0,0,None,22,9846.98,174,0,124.29,246.89,511.31
2026-01-13,P1090,Apparel,Nike,DE,web,Winter,447.59,290.93,-35.0,35,Buy One Get One,27,7855.11,230,0,152.54,210.53,495.11
2026-01-14,P1090,Apparel,Nike,DE,mobile,Winter,447.59,447.59,0.0,0,None,10,4475.9,311,0,56.5,204.16,450.89
2026-01-15,P1090,Apparel,Nike,DE,mobile,Winter,447.59,447.59,0.0,0,None,20,8951.8,221,0,112.99,227.46,431.90
2026-01-16,P1090,Apparel,Nike,DE,app,Winter,447.59,313.31,-30.0,30,Flash Sale,26,8146.06,136,0,146.89,227.26,453.89
2026-01-17,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,11,4923.49,251,0,62.15,295.10,475.31
2026-01-18,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,15,6713.85,429,0,84.75,204.52,434.77
2026-01-19,P1090,Apparel,Nike,DE,app,Winter,447.59,447.59,0.0,0,None,22,9846.98,305,0,124.29,191.92,483.63
2026-01-20,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,17,7609.03,342,0,96.05,186.20,488.02
2026-01-21,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,13,5818.67,227,0,73.45,252.39,491.84
2026-01-22,P1090,Apparel,Nike,DE,mobile,Winter,447.59,447.59,0.0,0,None,16,7161.44,220,0,90.4,249.97,462.90
2026-01-23,P1090,Apparel,Nike,DE,mobile,Winter,447.59,447.59,0.0,0,None,21,9399.39,180,0,118.64,214.41,508.98
2026-01-24,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,16,7161.44,300,0,90.4,188.16,512.34
2026-01-25,P1090,Apparel,Nike,DE,app,Winter,447.59,447.59,0.0,0,None,16,7161.44,133,0,90.4,215.61,426.59
2026-01-26,P1090,Apparel,Nike,DE,app,Winter,447.59,447.59,0.0,0,None,25,11189.75,252,0,141.24,296.38,473.87
2026-01-27,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,18,8056.62,240,0,101.69,305.32,463.51
2026-01-28,P1090,Apparel,Nike,DE,app,Winter,447.59,447.59,0.0,0,None,17,7609.03,173,0,96.05,311.98,466.30
2026-01-29,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,18,8056.62,312,0,101.69,262.58,441.93
2026-01-30,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,25,11189.75,151,0,141.24,246.12,500.80
2026-01-31,P1090,Apparel,Nike,DE,app,Winter,447.59,447.59,0.0,0,None,18,8056.62,284,0,101.69,185.94,510.51
2026-02-01,P1090,Apparel,Nike,DE,mobile,Winter,447.59,447.59,0.0,0,None,26,11637.34,291,0,146.89,213.07,466.15
2026-02-02,P1090,Apparel,Nike,DE,web,Winter,447.59,358.07,-20.0,20,Percentage Discount,29,10384.03,228,0,163.84,250.13,428.52
2026-02-03,P1090,Apparel,Nike,DE,app,Winter,447.59,447.59,0.0,0,None,20,8951.8,182,0,112.99,232.63,438.92
2026-02-04,P1090,Apparel,Nike,DE,mobile,Winter,447.59,425.21,-5.0,5,Member Offer,20,8504.2,397,0,112.99,182.72,495.56
2026-02-05,P1090,Apparel,Nike,DE,mobile,Winter,447.59,313.31,-30.0,30,Clearance,22,6892.82,238,0,124.29,276.62,499.84
2026-02-06,P1090,Apparel,Nike,DE,mobile,Winter,447.59,447.59,0.0,0,None,22,9846.98,278,0,124.29,231.74,425.82
2026-02-07,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,15,6713.85,359,0,84.75,266.14,452.85
2026-02-08,P1090,Apparel,Nike,DE,mobile,Winter,447.59,447.59,0.0,0,None,22,9846.98,341,0,124.29,263.11,503.23
2026-02-09,P1090,Apparel,Nike,DE,web,Winter,447.59,313.31,-30.0,30,Percentage Discount,22,6892.82,201,0,124.29,227.47,502.11
2026-02-10,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,18,8056.62,241,0,101.69,197.64,504.84
2026-02-11,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,20,8951.8,182,0,112.99,283.78,494.91
2026-02-12,P1090,Apparel,Nike,DE,mobile,Winter,447.59,380.45,-15.0,15,Percentage Discount,20,7609.0,38,0,112.99,208.73,455.16
2026-02-13,P1090,Apparel,Nike,DE,mobile,Winter,447.59,268.55,-40.0,40,Flash Sale,42,11279.1,305,0,237.29,235.04,481.46
2026-02-14,P1090,Apparel,Nike,DE,web,Winter,447.59,358.07,-20.0,20,Flash Sale,28,10025.96,209,0,158.19,294.48,463.95
2026-02-15,P1090,Apparel,Nike,DE,app,Winter,447.59,335.69,-25.0,25,Percentage Discount,28,9399.32,113,0,158.19,186.46,513.42
2026-02-16,P1090,Apparel,Nike,DE,web,Winter,447.59,335.69,-25.0,25,Percentage Discount,22,7385.18,267,0,124.29,227.39,513.34
2026-02-17,P1090,Apparel,Nike,DE,app,Winter,447.59,223.79,-50.0,50,Clearance,37,8280.23,196,0,209.04,261.96,499.91
2026-02-18,P1090,Apparel,Nike,DE,app,Winter,447.59,447.59,0.0,0,None,25,11189.75,250,0,141.24,293.52,482.85
2026-02-19,P1090,Apparel,Nike,DE,mobile,Winter,447.59,402.83,-10.0,10,Percentage Discount,25,10070.75,221,0,141.24,272.52,463.54
2026-02-20,P1090,Apparel,Nike,DE,app,Winter,447.59,447.59,0.0,0,None,11,4923.49,218,0,62.15,244.12,505.00
2026-02-21,P1090,Apparel,Nike,DE,mobile,Winter,447.59,313.31,-30.0,30,Percentage Discount,21,6579.51,324,0,118.64,207.60,497.22
2026-02-22,P1090,Apparel,Nike,DE,web,Winter,447.59,358.07,-20.0,20,Flash Sale,33,11816.31,274,0,186.44,255.97,511.81
2026-02-23,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,19,8504.21,318,0,107.34,257.41,508.17
2026-02-24,P1090,Apparel,Nike,DE,web,Winter,447.59,447.59,0.0,0,None,10,4475.9,464,0,56.5,220.44,449.07
2026-02-25,P1090,Apparel,Nike,DE,mobile,Winter,447.59,447.59,0.0,0,None,20,8951.8,275,0,112.99,241.03,503.66
2026-02-26,P1090,Apparel,Nike,DE,app,Winter,447.59,380.45,-15.0,15,Percentage Discount,30,11413.5,255,0,169.49,292.28,428.94
2026-02-27,P1090,Apparel,Nike,DE,app,Winter,447.59,335.69,-25.0,25,Percentage Discount,33,11077.77,329,0,186.44,204.64,503.05
2026-02-28,P1090,Apparel,Nike,DE,app,Winter,447.59,447.59,0.0,0,None,12,5371.08,301,0,67.8,190.13,496.00
2026-03-01,P1090,Apparel,Nike,DE,web,Spring,447.59,447.59,0.0,0,None,20,8951.8,243,0,112.99,283.24,490.73
2026-03-02,P1090,Apparel,Nike,DE,web,Spring,447.59,447.59,0.0,0,None,21,9399.39,323,0,118.64,304.14,497.54
2026-03-03,P1090,Apparel,Nike,DE,app,Spring,447.59,268.55,-40.0,40,Flash Sale,31,8325.05,224,0,175.14,181.49,436.38
2026-03-04,P1090,Apparel,Nike,DE,mobile,Spring,447.59,290.93,-35.0,35,Buy One Get One,24,6982.32,372,0,135.59,197.58,463.04
2026-03-05,P1090,Apparel,Nike,DE,app,Spring,447.59,447.59,0.0,0,None,26,11637.34,284,0,146.89,284.00,469.71
2026-03-06,P1090,Apparel,Nike,DE,mobile,Spring,447.59,313.31,-30.0,30,Clearance,25,7832.75,285,0,141.24,301.13,494.08
2026-03-07,P1090,Apparel,Nike,DE,web,Spring,447.59,447.59,0.0,0,None,15,6713.85,223,0,84.75,220.46,447.69
2026-03-08,P1090,Apparel,Nike,DE,web,Spring,447.59,380.45,-15.0,15,Percentage Discount,18,6848.1,299,0,101.69,266.63,440.28
2026-03-09,P1090,Apparel,Nike,DE,web,Spring,447.59,447.59,0.0,0,None,15,6713.85,321,0,84.75,192.56,498.03
2026-03-10,P1090,Apparel,Nike,DE,mobile,Spring,447.59,447.59,0.0,0,None,15,6713.85,59,0,84.75,257.04,436.92
2026-03-11,P1090,Apparel,Nike,DE,web,Spring,447.59,380.45,-15.0,15,Percentage Discount,21,7989.45,297,0,118.64,266.05,493.42
2026-03-12,P1090,Apparel,Nike,DE,mobile,Spring,447.59,358.07,-20.0,20,Percentage Discount,26,9309.82,255,0,146.89,196.98,468.62
2026-03-13,P1090,Apparel,Nike,DE,app,Spring,447.59,380.45,-15.0,15,Member Offer,26,9891.7,351,0,146.89,204.84,481.82
2026-03-14,P1090,Apparel,Nike,DE,mobile,Spring,447.59,335.69,-25.0,25,Percentage Discount,25,8392.25,218,0,141.24,253.19,495.28
2026-03-15,P1090,Apparel,Nike,DE,web,Spring,447.59,447.59,0.0,0,None,18,8056.62,199,0,101.69,306.38,495.83
2026-03-16,P1090,Apparel,Nike,DE,mobile,Spring,447.59,223.79,-50.0,50,Clearance,45,10070.55,418,0,254.24,180.03,506.34
2026-03-17,P1090,Apparel,Nike,DE,web,Spring,447.59,447.59,0.0,0,None,17,7609.03,224,0,96.05,251.18,433.96
2026-03-18,P1090,Apparel,Nike,DE,web,Spring,447.59,402.83,-10.0,10,Member Offer,15,6042.45,220,0,84.75,214.37,512.78
2026-03-19,P1090,Apparel,Nike,DE,mobile,Spring,447.59,447.59,0.0,0,None,23,10294.57,337,0,129.94,212.59,473.01
2026-03-20,P1090,Apparel,Nike,DE,app,Spring,447.59,425.21,-5.0,5,Member Offer,18,7653.78,251,0,101.69,282.20,426.38
2026-03-21,P1090,Apparel,Nike,DE,app,Spring,447.59,447.59,0.0,0,None,24,10742.16,244,0,135.59,220.49,444.62
2026-03-22,P1090,Apparel,Nike,DE,app,Spring,447.59,447.59,0.0,0,None,14,6266.26,223,0,79.1,205.37,504.17
2026-03-23,P1090,Apparel,Nike,DE,web,Spring,447.59,290.93,-35.0,35,Buy One Get One,30,8727.9,289,0,169.49,248.19,448.87
2026-03-24,P1090,Apparel,Nike,DE,web,Spring,447.59,447.59,0.0,0,None,16,7161.44,271,0,90.4,199.64,457.83
2026-03-25,P1090,Apparel,Nike,DE,web,Spring,447.59,447.59,0.0,0,None,19,8504.21,227,0,107.34,221.99,511.54
2026-03-26,P1090,Apparel,Nike,DE,app,Spring,447.59,447.59,0.0,0,None,20,8951.8,213,0,112.99,300.87,460.36
2026-03-27,P1090,Apparel,Nike,DE,mobile,Spring,447.59,313.31,-30.0,30,Flash Sale,19,5952.89,216,0,107.34,281.14,428.26
2026-03-28,P1090,Apparel,Nike,DE,web,Spring,447.59,447.59,0.0,0,None,16,7161.44,265,0,90.4,267.44,455.08
2026-03-29,P1090,Apparel,Nike,DE,app,Spring,447.59,313.31,-30.0,30,Clearance,18,5639.58,285,0,101.69,253.40,428.02
2026-03-30,P1090,Apparel,Nike,DE,web,Spring,447.59,313.31,-30.0,30,Flash Sale,24,7519.44,397,0,135.59,275.12,506.44
2026-03-31,P1090,Apparel,Nike,DE,mobile,Spring,447.59,447.59,0.0,0,None,12,5371.08,303,0,67.8,256.35,456.51
2026-01-01,P1090,Apparel,Nike,AU,web,Winter,447.59,447.59,0.0,0,None,19,8504.21,231,0,107.34,297.27,492.68
2026-01-02,P1090,Apparel,Nike,AU,app,Winter,447.59,447.59,0.0,0,None,20,8951.8,438,0,112.99,252.15,454.54
2026-01-03,P1090,Apparel,Nike,AU,web,Winter,447.59,447.59,0.0,0,None,17,7609.03,61,0,96.05,290.78,502.66
2026-01-04,P1090,Apparel,Nike,AU,mobile,Winter,447.59,313.31,-30.0,30,Percentage Discount,38,11905.78,111,0,214.69,186.17,433.49
2026-01-05,P1090,Apparel,Nike,AU,web,Winter,447.59,447.59,0.0,0,None,17,7609.03,396,0,96.05,221.20,444.98
2026-01-06,P1090,Apparel,Nike,AU,mobile,Winter,447.59,447.59,0.0,0,None,22,9846.98,181,0,124.29,252.02,486.82
2026-01-07,P1090,Apparel,Nike,AU,web,Winter,447.59,335.69,-25.0,25,Percentage Discount,29,9735.01,382,0,163.84,287.10,455.02
